mean_logprob,std_logprob,mean_rank,mean_log_rank,mean_entropy,std_entropy,num_tokens,category,alignment
-0.7312771081924438,1.5286036729812622,5.739514350891113,0.8851379156112671,1.1082738637924194,1.74004065990448,453,base_mistral,base
-3.893296480178833,2.9497690200805664,82.99169921875,2.4116299152374268,3.301337957382202,1.68230402469635,241,base_mistral,base
-0.7317715883255005,1.8730051517486572,72.41542053222656,0.9884235262870789,1.0230246782302856,1.790688157081604,402,base_mistral,base
-3.8764395713806152,2.586437702178955,43.66216278076172,2.3673369884490967,3.3148016929626465,1.7197480201721191,222,base_mistral,base
-2.3352837562561035,2.426429271697998,78.37588500976562,1.529563069343567,3.3316755294799805,1.6559714078903198,141,base_mistral,base
-4.179127216339111,2.9978244304656982,170.73255920410156,2.576601028442383,3.5613207817077637,1.916656255722046,430,base_mistral,base
-1.6644508838653564,1.4931766986846924,39.08860778808594,1.0835652351379395,3.0352635383605957,1.6578344106674194,158,base_mistral,base
-3.8182601928710938,2.8246138095855713,77.27002716064453,2.2608141899108887,3.140442371368408,1.8040591478347778,337,base_mistral,base
-0.8704124093055725,1.813413381576538,20.80392074584961,0.9491665959358215,1.3444502353668213,1.829732060432434,459,base_mistral,base
-3.640284299850464,2.725369691848755,61.5421257019043,2.134796142578125,2.908545970916748,1.8159208297729492,273,base_mistral,base
-1.2191847562789917,2.2448880672454834,115.22505950927734,1.135510802268982,1.502005696296692,1.8415417671203613,431,base_mistral,base
-4.066806793212891,2.9925432205200195,128.2064971923828,2.4476828575134277,3.3366756439208984,1.829114317893982,339,base_mistral,base
-1.1762645244598389,2.0814836025238037,70.11264038085938,1.0905143022537231,1.5166274309158325,1.8682974576950073,435,base_mistral,base
-4.271426200866699,2.9274513721466064,133.1445770263672,2.6689069271087646,3.6230976581573486,1.6212499141693115,166,base_mistral,base
-0.9409520626068115,1.8009310960769653,38.724300384521484,0.9984908103942871,1.3367576599121094,1.812329649925232,428,base_mistral,base
-4.0642218589782715,2.841003656387329,100.57275390625,2.4093410968780518,3.3414082527160645,1.58860445022583,323,base_mistral,base
-1.4403691291809082,2.1621601581573486,36.536991119384766,1.2021688222885132,1.867003321647644,1.957767367362976,419,base_mistral,base
-3.9307751655578613,3.0520756244659424,132.2669219970703,2.557974338531494,3.4793481826782227,2.0295066833496094,266,base_mistral,base
-2.2984535694122314,2.234269142150879,38.88999938964844,1.4894802570343018,3.6795880794525146,1.8257652521133423,100,base_mistral,base
-3.480557680130005,2.6506617069244385,172.37974548339844,2.1442174911499023,3.3082637786865234,1.7566651105880737,158,base_mistral,base
-0.6054955720901489,1.730889081954956,20.959232330322266,0.9328739643096924,0.8245182037353516,1.7483030557632446,417,base_mistral,base
-3.670893669128418,2.675222396850586,81.30573272705078,2.187678098678589,3.100747585296631,1.6851799488067627,314,base_mistral,base
-0.7684605717658997,1.53067147731781,8.884186744689941,0.9326171875,1.2991863489151,1.8627957105636597,449,base_mistral,base
-3.5836472511291504,2.8517229557037354,118.26829528808594,2.1860504150390625,3.1240413188934326,1.620710849761963,164,base_mistral,base
-1.207401990890503,2.1149137020111084,19.007408142089844,1.0851211547851562,1.572320818901062,1.9099934101104736,405,base_mistral,base
-3.771819829940796,3.0368611812591553,83.94396209716797,2.4001433849334717,2.9961915016174316,1.934790015220642,232,base_mistral,base
-1.1835306882858276,2.00189471244812,23.765100479125977,1.1216111183166504,1.5929608345031738,1.994490146636963,447,base_mistral,base
-3.8399951457977295,3.1469075679779053,152.28013610839844,2.4420738220214844,3.2321393489837646,1.9326989650726318,307,base_mistral,base
-0.4481912851333618,1.3406591415405273,5.606666564941406,0.8392056226730347,0.6536647081375122,1.5052183866500854,450,base_mistral,base
-4.6310343742370605,2.8356902599334717,162.66827392578125,2.7462542057037354,3.5948429107666016,1.751116394996643,413,base_mistral,base
-2.1413111686706543,2.07552433013916,46.5396842956543,1.4054501056671143,3.398602247238159,1.8309520483016968,189,base_mistral,base
-3.8390541076660156,2.8923075199127197,98.34117889404297,2.353870391845703,3.4692130088806152,1.9210636615753174,255,base_mistral,base
-0.3476085960865021,1.2816044092178345,13.476404190063477,0.8251494765281677,0.5783706307411194,1.4862483739852905,445,base_mistral,base
-3.898803472518921,2.799889326095581,61.35393142700195,2.3809893131256104,3.2302207946777344,1.7848302125930786,178,base_mistral,base
-0.7631098031997681,1.7185215950012207,18.43364906311035,0.9567937850952148,1.072243094444275,1.7120925188064575,422,base_mistral,base
-3.8961329460144043,2.717054605484009,69.19245147705078,2.3869259357452393,3.362393617630005,1.6181271076202393,265,base_mistral,base
-0.522388756275177,1.3478589057922363,7.784648418426514,0.846043050289154,0.9563802480697632,1.7015368938446045,469,base_mistral,base
-4.205049991607666,3.0071873664855957,171.87295532226562,2.636258602142334,3.4512388706207275,1.8894612789154053,244,base_mistral,base
-0.9881777167320251,1.7986183166503906,33.406978607177734,1.029491662979126,1.442386269569397,1.861608624458313,430,base_mistral,base
-3.8220808506011963,3.060882091522217,230.13983154296875,2.4312474727630615,3.1765782833099365,1.8505665063858032,236,base_mistral,base
-0.9935747981071472,1.965663194656372,94.91204071044922,1.038009762763977,1.3914209604263306,1.8798285722732544,432,base_mistral,base
-3.6283223628997803,3.0091774463653564,95.18109893798828,2.2218310832977295,2.9606974124908447,1.6367172002792358,254,base_mistral,base
-0.7897793054580688,1.6765871047973633,25.240909576416016,0.9420739412307739,1.2167742252349854,1.7317489385604858,440,base_mistral,base
-3.763791561126709,3.0383639335632324,140.82432556152344,2.3812828063964844,3.09714937210083,1.997473955154419,296,base_mistral,base
-2.500135898590088,2.516319990158081,78.30392456054688,1.6367939710617065,3.5817809104919434,1.9353779554367065,102,base_mistral,base
-3.560056447982788,2.771760940551758,79.2303695678711,2.1165730953216553,3.2317469120025635,1.7886713743209839,191,base_mistral,base
-0.6866231560707092,1.5961289405822754,17.609071731567383,0.9273878335952759,1.1672204732894897,1.867192029953003,463,base_mistral,base
-3.792459011077881,2.94793963432312,113.45513153076172,2.3258793354034424,3.3232061862945557,1.8396599292755127,156,base_mistral,base
-0.888874888420105,1.9186433553695679,41.38809585571289,0.9886705875396729,1.3803486824035645,1.8412089347839355,420,base_mistral,base
-4.121983528137207,3.0084471702575684,167.3223419189453,2.5266120433807373,3.307425022125244,1.8309588432312012,273,base_mistral,base
-0.9707245826721191,2.404851198196411,132.23143005371094,1.0596286058425903,1.3050837516784668,1.8537676334381104,350,base_mistral,base
-3.746123790740967,3.0969886779785156,155.98304748535156,2.351780891418457,3.0382590293884277,1.7696545124053955,413,base_mistral,base
-0.5566354393959045,1.4598405361175537,15.365217208862305,0.8674655556678772,0.9623334407806396,1.7493712902069092,460,base_mistral,base
-3.962151050567627,2.8379831314086914,80.0650863647461,2.432298421859741,3.3722047805786133,1.8586552143096924,169,base_mistral,base
-0.8844797611236572,1.7212430238723755,37.00441360473633,0.968834638595581,1.4002454280853271,1.723799705505371,453,base_mistral,base
-4.354128360748291,3.290968418121338,287.18890380859375,2.682114601135254,3.2259602546691895,1.9567358493804932,180,base_mistral,base
-0.7591155767440796,1.7666250467300415,21.658370971679688,0.9654437899589539,1.3360570669174194,2.026397705078125,442,base_mistral,base
-4.130490303039551,3.226168394088745,179.12937927246094,2.5592892169952393,3.35310697555542,1.9283075332641602,371,base_mistral,base
-0.7726048231124878,1.632712483406067,34.68927764892578,0.9422226548194885,1.1816682815551758,1.7593121528625488,457,base_mistral,base
-3.847949504852295,2.7599737644195557,109.51968383789062,2.3742222785949707,3.1296463012695312,1.8179160356521606,254,base_mistral,base
-1.0293582677841187,1.8808298110961914,37.38181686401367,1.0401173830032349,1.4945029020309448,1.877626657485962,440,base_mistral,base
-4.1632490158081055,3.053312301635742,129.7586212158203,2.5407462120056152,3.3233590126037598,1.742673635482788,116,base_mistral,base
-0.5682777762413025,1.5134109258651733,24.87024688720703,0.9030089974403381,0.9947980642318726,1.7951596975326538,447,base_mistral,base
-3.9749953746795654,2.881131887435913,117.59883880615234,2.3866448402404785,3.1687569618225098,1.6655608415603638,344,base_mistral,base
-1.0502909421920776,1.950600028038025,12.775784492492676,1.065965175628662,1.4811841249465942,2.0247678756713867,446,base_mistral,base
-3.7915892601013184,2.6840505599975586,53.87272644042969,2.3319602012634277,3.342993974685669,1.7942149639129639,220,base_mistral,base
-0.47994494438171387,1.471868634223938,30.704347610473633,0.8649511337280273,0.7600851058959961,1.6041431427001953,460,base_mistral,base
-4.397071361541748,2.8837125301361084,266.23748779296875,2.69600248336792,3.7172203063964844,1.7520701885223389,160,base_mistral,base
-2.097264289855957,2.220043659210205,40.84790802001953,1.4253473281860352,3.0134193897247314,1.8600436449050903,263,base_mistral,base
-3.8931002616882324,3.1459436416625977,118.92156982421875,2.3782341480255127,3.0670831203460693,1.8233200311660767,255,base_mistral,base
-0.4321880042552948,1.4041662216186523,82.74944305419922,0.8265461921691895,0.7400144934654236,1.522984266281128,447,base_mistral,base
-4.540719032287598,2.9245011806488037,100.49038696289062,2.6508476734161377,3.2031707763671875,1.6038579940795898,312,base_mistral,base
-1.657789707183838,1.9574240446090698,175.69117736816406,1.1473090648651123,2.945667266845703,2.097468137741089,136,base_mistral,base
-4.3343353271484375,2.7782959938049316,93.55555725097656,2.4875893592834473,3.241509437561035,1.7211363315582275,324,base_mistral,base
-2.1731598377227783,2.217261552810669,106.89090728759766,1.425561547279358,3.344978094100952,2.0511856079101562,110,base_mistral,base
-4.089587688446045,2.9353079795837402,156.0027618408203,2.5433743000030518,3.568420171737671,1.7993842363357544,362,base_mistral,base
-1.0650960206985474,1.9848692417144775,44.96955490112305,1.064860463142395,1.5053290128707886,1.9133142232894897,427,base_mistral,base
-4.366580486297607,3.162317991256714,125.51459503173828,2.6570897102355957,3.1667897701263428,1.9633492231369019,274,base_mistral,base
-0.8436943292617798,1.5203053951263428,10.200945854187012,0.9385145902633667,1.5202912092208862,1.8770586252212524,423,base_mistral,base
-3.893744945526123,2.6473426818847656,52.110389709472656,2.3077497482299805,3.220458984375,1.5850616693496704,154,base_mistral,base
-0.5566399097442627,1.6060312986373901,41.209251403808594,0.9152522087097168,0.8068988919258118,1.5818731784820557,454,base_mistral,base
-3.872743606567383,3.191033363342285,277.8970642089844,2.4426777362823486,3.1407103538513184,1.9343748092651367,272,base_mistral,base
-1.5784931182861328,1.7439032793045044,37.950355529785156,1.139274001121521,2.802765130996704,1.7855092287063599,141,base_mistral,base
-3.707786798477173,2.831641674041748,76.93175506591797,2.2612369060516357,3.256084680557251,1.6852208375930786,381,base_mistral,base
-0.3459831774234772,1.1804190874099731,6.234273433685303,0.8050746321678162,0.6989855766296387,1.5119956731796265,461,base_mistral,base
-3.728393077850342,2.9783637523651123,100.65625,2.2836251258850098,3.264810800552368,1.9407213926315308,224,base_mistral,base
-1.215125560760498,2.134232521057129,53.50724792480469,1.106742024421692,1.6157184839248657,1.9345290660858154,414,base_mistral,base
-3.574827194213867,2.797515869140625,51.77450942993164,2.2355146408081055,3.164114236831665,1.8264166116714478,204,base_mistral,base
-1.8825563192367554,1.9307055473327637,16.22222137451172,1.2737209796905518,3.324474811553955,1.8409159183502197,117,base_mistral,base
-3.799452543258667,2.863891124725342,80.16190338134766,2.4004344940185547,3.3518548011779785,1.8395118713378906,210,base_mistral,base
-1.1424480676651,2.114255905151367,52.63386917114258,1.11722993850708,1.5641062259674072,1.9758448600769043,437,base_mistral,base
-4.428564548492432,3.419084310531616,494.3379211425781,2.7666497230529785,3.3986856937408447,1.899129867553711,145,base_mistral,base
-0.807598352432251,1.5565872192382812,9.251781463623047,0.9436072111129761,1.4069000482559204,1.8309293985366821,421,base_mistral,base
-4.045127868652344,2.8920395374298096,108.01712036132812,2.491676092147827,3.480668067932129,1.9291990995407104,292,base_mistral,base
-0.32284754514694214,1.1076910495758057,3.839643716812134,0.7977251410484314,0.5447214841842651,1.425052285194397,449,base_mistral,base
-4.0315399169921875,2.838038206100464,87.60501861572266,2.543560743331909,3.37624454498291,1.9033781290054321,319,base_mistral,base
-0.6906105279922485,1.7418721914291382,67.43929290771484,0.9273649454116821,1.0314558744430542,1.7353914976119995,453,base_mistral,base
-3.6143298149108887,2.9531614780426025,73.3384017944336,2.330415725708008,2.992147207260132,1.8466143608093262,263,base_mistral,base
-0.9832183122634888,1.8421128988265991,38.32522201538086,1.0293896198272705,1.4312376976013184,1.8725486993789673,452,base_mistral,base
-4.521489143371582,3.0681042671203613,289.8305969238281,2.715413808822632,3.385650396347046,1.7646735906600952,183,base_mistral,base
-0.5590471029281616,1.848065733909607,114.66754150390625,0.900797426700592,0.8457477688789368,1.683616042137146,382,base_mistral,base
-4.044173240661621,2.921647071838379,194.6481475830078,2.4783387184143066,3.3877170085906982,1.7826130390167236,432,base_mistral,base
-0.9788386821746826,2.0350940227508545,82.09502410888672,1.0674610137939453,1.3578989505767822,1.9455403089523315,442,base_mistral,base
-3.3181512355804443,3.0482070446014404,194.07691955566406,2.12674617767334,3.081841230392456,1.8902511596679688,169,base_mistral,base
-1.0533448457717896,2.1866724491119385,88.1588363647461,1.0974704027175903,1.355527639389038,1.870843768119812,447,base_mistral,base
-3.7130744457244873,2.9656097888946533,70.28947448730469,2.2877097129821777,3.0475149154663086,1.7364979982376099,190,base_mistral,base
-1.8379161357879639,2.1959774494171143,91.86931610107422,1.3024749755859375,2.976543664932251,1.8620409965515137,176,base_mistral,base
-4.187435626983643,2.8009021282196045,69.27033996582031,2.4625813961029053,3.1546902656555176,1.6536023616790771,381,base_mistral,base
-1.1293063163757324,1.7697646617889404,13.495555877685547,1.0158346891403198,1.9661990404129028,1.7622920274734497,450,base_mistral,base
-4.171448707580566,2.9308879375457764,115.26576232910156,2.5120739936828613,3.579932928085327,1.883817195892334,444,base_mistral,base
-2.4054811000823975,2.6309454441070557,80.9142837524414,1.6525717973709106,3.467029094696045,2.108935594558716,175,base_mistral,base
-3.970764636993408,2.628084897994995,58.488887786865234,2.4105594158172607,3.4543278217315674,1.8788329362869263,225,base_mistral,base
-0.9171243906021118,1.6913831233978271,46.74766540527344,0.9506455063819885,1.581282377243042,1.7320809364318848,428,base_mistral,base
-4.012757301330566,2.8222744464874268,63.619178771972656,2.4620230197906494,3.2855050563812256,1.7464985847473145,365,base_mistral,base
-1.116965651512146,1.959489345550537,51.63973617553711,1.0599188804626465,1.6353936195373535,1.8886984586715698,458,base_mistral,base
-4.081197261810303,2.947983503341675,201.83248901367188,2.586068630218506,3.5548717975616455,1.8851121664047241,197,base_mistral,base
-0.8513253331184387,1.742789387702942,58.4092903137207,0.9607189893722534,1.430603265762329,1.7506306171417236,452,base_mistral,base
-4.293707370758057,3.286386013031006,178.59649658203125,2.5270581245422363,3.0788488388061523,1.815826177597046,342,base_mistral,base
-0.9277864694595337,1.817857027053833,26.476743698120117,1.0085862874984741,1.344699501991272,1.8015798330307007,430,base_mistral,base
-4.154496669769287,3.1089038848876953,147.28395080566406,2.5472490787506104,3.4696929454803467,1.8337936401367188,243,base_mistral,base
-0.9209142923355103,1.8143789768218994,26.872726440429688,1.009314775466919,1.2832812070846558,1.8444385528564453,440,base_mistral,base
-4.822886943817139,3.2485527992248535,299.875,2.8831846714019775,3.781221389770508,1.7401090860366821,128,base_mistral,base
-0.5813603401184082,1.398435115814209,10.318376541137695,0.8620716333389282,1.0132272243499756,1.7457811832427979,468,base_mistral,base
-3.7943708896636963,2.728224277496338,66.24436950683594,2.2945218086242676,3.2997093200683594,1.7378755807876587,311,base_mistral,base
-1.6858594417572021,2.0978097915649414,40.4704475402832,1.2122845649719238,2.37275767326355,1.8397536277770996,423,base_mistral,base
-3.9181995391845703,3.011054515838623,92.4515151977539,2.3704142570495605,3.0256690979003906,1.793026089668274,330,base_mistral,base
-0.4859820306301117,1.5716915130615234,36.345455169677734,0.8775192499160767,0.7887258529663086,1.6209193468093872,440,base_mistral,base
-4.251472473144531,2.7536849975585938,98.76190185546875,2.554029703140259,3.5684194564819336,1.6953163146972656,441,base_mistral,base
-0.7354905009269714,1.5375274419784546,36.81858444213867,0.9026952385902405,1.236563801765442,1.835992455482483,452,base_mistral,base
-4.342119216918945,2.955195903778076,115.12000274658203,2.629800319671631,3.337754249572754,1.5655828714370728,150,base_mistral,base
-0.8875603079795837,1.6708250045776367,35.965065002441406,0.9902898669242859,1.3450433015823364,1.709154725074768,458,base_mistral,base
-3.8052473068237305,3.1549465656280518,95.27049255371094,2.3004119396209717,2.8320822715759277,1.7845580577850342,244,base_mistral,base
-2.0809085369110107,2.244656562805176,24.6953125,1.3890917301177979,3.110590934753418,1.9150136709213257,128,base_mistral,base
-3.731013774871826,2.9145543575286865,88.03652954101562,2.391345739364624,3.2981700897216797,1.976735234260559,219,base_mistral,base
-0.35494136810302734,1.1196383237838745,7.749435901641846,0.810817301273346,0.6748874187469482,1.3736650943756104,443,base_mistral,base
-4.233432292938232,2.741605043411255,125.41614532470703,2.589477300643921,3.614555835723877,1.8068981170654297,322,base_mistral,base
-1.074026346206665,1.8657538890838623,44.019954681396484,1.038840651512146,1.6202855110168457,1.9586883783340454,451,base_mistral,base
-3.9438564777374268,2.825347661972046,81.81549072265625,2.4434356689453125,3.250814914703369,1.8474886417388916,439,base_mistral,base
-0.713668942451477,1.8268030881881714,98.51786041259766,0.9453573226928711,1.043297290802002,1.813436508178711,448,base_mistral,base
-3.7276298999786377,2.9613840579986572,145.88523864746094,2.325402021408081,3.155797004699707,1.7935893535614014,183,base_mistral,base
-2.150521993637085,2.0975656509399414,30.262712478637695,1.4023743867874146,3.4592738151550293,1.9454705715179443,118,base_mistral,base
-4.8924455642700195,2.8492307662963867,142.0500030517578,2.9580185413360596,3.7417783737182617,1.7622379064559937,240,base_mistral,base
-0.8451370000839233,1.6058982610702515,6.385964870452881,0.9413461089134216,1.3570886850357056,1.8443652391433716,456,base_mistral,base
-3.7802956104278564,2.888479471206665,101.62914276123047,2.3212809562683105,3.0636677742004395,1.7142114639282227,302,base_mistral,base
-0.44866031408309937,1.299401879310608,11.534482955932617,0.8101272583007812,0.806191623210907,1.6408967971801758,464,base_mistral,base
-3.663893461227417,2.762423515319824,55.30826950073242,2.223919630050659,3.0344576835632324,1.7149443626403809,133,base_mistral,base
-2.239896774291992,2.339015245437622,62.16279220581055,1.478584885597229,3.387937068939209,1.967389464378357,129,base_mistral,base
-3.7647793292999268,2.540301561355591,48.05479431152344,2.284442663192749,3.423060178756714,1.6371740102767944,146,base_mistral,base
-0.9970874786376953,1.8553261756896973,24.05238151550293,1.0090177059173584,1.443346619606018,1.8387922048568726,420,base_mistral,base
-3.851102113723755,2.9542722702026367,74.1889419555664,2.401557683944702,3.2655253410339355,1.8417497873306274,217,base_mistral,base
-0.8937250971794128,1.8436678647994995,40.45374298095703,0.9973322153091431,1.38798189163208,1.819240927696228,454,base_mistral,base
-3.8876187801361084,2.833544969558716,95.3431396484375,2.4260141849517822,3.314312219619751,1.804334044456482,306,base_mistral,base
-1.1245638132095337,2.1037135124206543,80.61467742919922,1.1105148792266846,1.478284239768982,1.8740531206130981,436,base_mistral,base
-3.916025161743164,2.9392266273498535,139.61070251464844,2.400890827178955,3.2393457889556885,1.765393614768982,411,base_mistral,base
-1.954645037651062,2.359377384185791,39.630680084228516,1.3838387727737427,2.770585060119629,2.0279619693756104,176,base_mistral,base
-3.894758462905884,3.105581521987915,174.2432403564453,2.4219160079956055,3.3459770679473877,1.8041462898254395,185,base_mistral,base
-1.990122675895691,2.241895914077759,91.95867919921875,1.3161687850952148,3.213240623474121,1.6701503992080688,121,base_mistral,base
-4.204471111297607,2.8469035625457764,81.90178680419922,2.5263149738311768,3.3954174518585205,1.7042146921157837,224,base_mistral,base
-1.0000108480453491,1.789323091506958,37.24395751953125,1.0163263082504272,1.4911891222000122,1.8550609350204468,455,base_mistral,base
-3.539681911468506,2.7783007621765137,62.6137580871582,2.216235637664795,3.0346596240997314,1.8575876951217651,189,base_mistral,base
-2.2349696159362793,2.2909247875213623,60.56800079345703,1.5085234642028809,3.447883367538452,1.968811273574829,125,base_mistral,base
-4.163893699645996,2.988036870956421,235.44378662109375,2.6340177059173584,3.578812599182129,1.7596772909164429,169,base_mistral,base
-1.3179422616958618,2.2641894817352295,130.2626190185547,1.1816378831863403,1.8039647340774536,2.1526670455932617,396,base_mistral,base
-3.7003109455108643,2.8316776752471924,91.40833282470703,2.2997679710388184,3.2874796390533447,1.771366000175476,240,base_mistral,base
-0.68595290184021,1.661835789680481,38.884700775146484,0.9302876591682434,1.0357774496078491,1.741195559501648,451,base_mistral,base
-4.078622817993164,2.838925361633301,195.88327026367188,2.513256549835205,3.428906202316284,1.752135992050171,257,base_mistral,base
-0.828010618686676,1.6354559659957886,13.02961254119873,0.9441931247711182,1.2740790843963623,1.8139303922653198,439,base_mistral,base
-3.9929487705230713,2.739189386367798,65.48091888427734,2.439213991165161,3.544097661972046,1.6462494134902954,131,base_mistral,base
-0.9895263910293579,1.9664647579193115,54.0047607421875,1.043744444847107,1.3789652585983276,1.832607626914978,420,base_mistral,base
-4.190640926361084,3.210819959640503,192.2313995361328,2.598923921585083,3.2938525676727295,1.7959247827529907,242,base_mistral,base
-0.7343714237213135,1.66527259349823,14.249438285827637,0.9435603022575378,1.1766319274902344,1.7734912633895874,445,base_mistral,base
-3.9126484394073486,3.2388951778411865,139.57589721679688,2.4874346256256104,3.366999864578247,2.018794536590576,224,base_mistral,base
-0.6009991765022278,1.5050909519195557,41.236785888671875,0.885141909122467,1.080180048942566,1.756378412246704,473,base_mistral,base
-4.123373508453369,2.8115270137786865,136.15174865722656,2.4736342430114746,3.427088499069214,1.6379064321517944,257,base_mistral,base
-0.49860748648643494,1.4010130167007446,8.94796371459961,0.8634862899780273,0.8653578758239746,1.7064636945724487,442,base_mistral,base
-3.699566125869751,2.900207757949829,68.99386596679688,2.292203664779663,2.9409611225128174,1.8570609092712402,326,base_mistral,base
-0.8923780918121338,1.6963735818862915,14.8695650100708,0.9725527763366699,1.4356034994125366,2.0059351921081543,414,base_mistral,base
-3.7893474102020264,2.878842830657959,111.858154296875,2.33796763420105,3.306979179382324,1.7029637098312378,282,base_mistral,base
-1.86869215965271,1.9700360298156738,79.26630401611328,1.2564784288406372,3.0487499237060547,1.7808732986450195,184,base_mistral,base
-4.234577655792236,3.195420980453491,272.2491760253906,2.620037317276001,3.4805710315704346,1.804808497428894,309,base_mistral,base
-1.8856714963912964,2.212355375289917,23.496124267578125,1.3325529098510742,2.8941895961761475,2.0318374633789062,129,base_mistral,base
-3.9813802242279053,3.0022988319396973,148.12026977539062,2.4005348682403564,3.3444790840148926,1.8332951068878174,291,base_mistral,base
-2.1371519565582275,1.9649105072021484,16.354839324951172,1.3563963174819946,3.388639211654663,1.8326635360717773,124,base_mistral,base
-4.5355634689331055,2.746943712234497,99.49681854248047,2.815206527709961,3.9226112365722656,1.704056978225708,157,base_mistral,base
-0.8231261372566223,1.8148962259292603,39.896995544433594,0.9568320512771606,1.1890417337417603,1.7550632953643799,466,base_mistral,base
-3.6399242877960205,2.957756757736206,76.41785430908203,2.2395997047424316,2.894791603088379,1.7744872570037842,280,base_mistral,base
-1.8898351192474365,1.8401939868927002,14.389705657958984,1.1973199844360352,3.3379926681518555,1.6441580057144165,136,base_mistral,base
-3.6874983310699463,2.871457815170288,68.02711486816406,2.1967952251434326,3.02296781539917,1.8189245462417603,295,base_mistral,base
-1.524492621421814,1.9892308712005615,45.838863372802734,1.2090662717819214,2.3909342288970947,1.8248010873794556,211,base_mistral,base
-4.145308017730713,3.026846408843994,114.59542083740234,2.6329145431518555,3.4254090785980225,1.8899359703063965,262,base_mistral,base
-0.6078941822052002,1.5434792041778564,13.145695686340332,0.9026913642883301,0.9515112042427063,1.740250587463379,453,base_mistral,base
-4.117300033569336,3.0028393268585205,375.2945556640625,2.568024158477783,3.428036689758301,1.8599618673324585,275,base_mistral,base
-1.066123127937317,1.9125258922576904,53.95550537109375,1.0530352592468262,1.417680263519287,1.8117632865905762,427,base_mistral,base
-4.141202449798584,3.08428955078125,170.3931884765625,2.4909403324127197,3.3832314014434814,1.87701416015625,440,base_mistral,base
-0.30930912494659424,1.051331639289856,12.783422470092773,0.768980085849762,0.5786168575286865,1.2379409074783325,374,base_mistral,base
-3.5707271099090576,2.750607490539551,57.828125,2.2197837829589844,3.201101303100586,1.8912185430526733,192,base_mistral,base
-0.7674055695533752,1.5854010581970215,11.929359436035156,0.9340810775756836,1.2767137289047241,1.8440545797348022,453,base_mistral,base
-4.020488262176514,3.252215623855591,197.19915771484375,2.5115716457366943,3.2493467330932617,1.7835570573806763,236,base_mistral,base
-0.7328704595565796,1.599795937538147,9.80257511138916,0.9332288503646851,1.2020130157470703,1.8159359693527222,466,base_mistral,base
-4.009506702423096,3.1202003955841064,230.32981872558594,2.4616479873657227,3.341735601425171,1.8266239166259766,285,base_mistral,base
-0.31642991304397583,1.1268202066421509,11.492631912231445,0.7947995066642761,0.6444490551948547,1.4692699909210205,475,base_mistral,base
-3.629601240158081,2.7040603160858154,79.19512176513672,2.1523540019989014,3.2486627101898193,1.787091612815857,123,base_mistral,base
-0.7295050621032715,1.6541924476623535,26.564376831054688,0.9244269728660583,1.2516074180603027,1.8134777545928955,466,base_mistral,base
-4.598874092102051,2.859210729598999,159.84646606445312,2.789707899093628,3.725264310836792,1.8673912286758423,241,base_mistral,base
-1.9938791990280151,2.3471086025238037,131.03622436523438,1.3714882135391235,3.132859945297241,1.8599486351013184,138,base_mistral,base
-3.466151237487793,2.99359393119812,106.16055297851562,2.166046380996704,2.712106227874756,1.7568042278289795,218,base_mistral,base
-0.9528473615646362,1.9086058139801025,41.687225341796875,0.9888760447502136,1.4135714769363403,1.83564293384552,454,base_mistral,base
-3.7463455200195312,2.847374200820923,194.93798828125,2.1993460655212402,3.236248731613159,1.9205617904663086,129,base_mistral,base
-0.8029822111129761,1.5311861038208008,34.10638427734375,0.9221296310424805,1.3617663383483887,1.7146388292312622,470,base_mistral,base
-3.873354911804199,2.7248318195343018,65.3856201171875,2.3617026805877686,3.2271065711975098,1.5449777841567993,153,base_mistral,base
-1.8800334930419922,2.268112897872925,41.764705657958984,1.3625292778015137,2.8791980743408203,1.9010707139968872,136,base_mistral,base
-4.23069953918457,2.6992483139038086,120.9926986694336,2.5626978874206543,3.6590075492858887,1.7898532152175903,137,base_mistral,base
-2.0326714515686035,2.407100200653076,143.1717987060547,1.446043610572815,2.954862117767334,1.8683791160583496,227,base_mistral,base
-4.0143208503723145,3.0255727767944336,161.72274780273438,2.5031697750091553,3.3540825843811035,2.0052080154418945,321,base_mistral,base
-0.34292706847190857,1.111846923828125,8.004618644714355,0.7838636636734009,0.6647377014160156,1.4967180490493774,433,base_mistral,base
-3.8902647495269775,2.9741039276123047,162.3085174560547,2.4025702476501465,3.302083730697632,1.9347091913223267,188,base_mistral,base
-0.4172031581401825,1.2889549732208252,10.370709419250488,0.8434969186782837,0.7741774916648865,1.5452253818511963,437,base_mistral,base
-3.6769425868988037,3.054678201675415,92.57540893554688,2.290095329284668,3.022939682006836,1.8201806545257568,431,base_mistral,base
-1.58124577999115,1.9606655836105347,150.9600067138672,1.1453927755355835,2.586402654647827,1.7203880548477173,175,base_mistral,base
-3.9145119190216064,2.7441294193267822,81.61111450195312,2.392765760421753,3.2557260990142822,1.6582635641098022,252,base_mistral,base
-2.113986015319824,1.9972935914993286,39.43939208984375,1.3302918672561646,3.5151419639587402,1.8655955791473389,132,base_mistral,base
-4.005777359008789,2.8188390731811523,90.21243286132812,2.3835229873657227,3.3868114948272705,1.6697397232055664,193,base_mistral,base
-1.8288238048553467,2.2302908897399902,53.315067291259766,1.3389978408813477,2.650528907775879,1.890929937362671,219,base_mistral,base
-4.227293968200684,3.0008699893951416,142.2256622314453,2.5356545448303223,3.510113000869751,1.9103624820709229,226,base_mistral,base
